,id,step_id,vendor,playbook_name,playbook_description,step_names,step_types,step_description,actuator
63,p64,s350,FortiSOAR,Approval - On Create,"This playbook is triggered whenever an approval is requested from a playbook. This playbook is triggered whenever an approval record is created, and an email is sent out to the intended approver(s).",sets Recepient,Configuration, sets Recepient,
63,p64,s351,FortiSOAR,Approval - On Create,"This playbook is triggered whenever an approval is requested from a playbook. This playbook is triggered whenever an approval record is created, and an email is sent out to the intended approver(s).",gets emails of the team members,Script, gets emails of the team members,
63,p64,s352,FortiSOAR,Approval - On Create,"This playbook is triggered whenever an approval is requested from a playbook. This playbook is triggered whenever an approval record is created, and an email is sent out to the intended approver(s).",sets All Receipients,Configuration, sets All Receipients,
64,p65,s353,FortiSOAR,Approval - On Email Receipt (Exchange),"This playbook is triggered whenever an email is received via Exchange the playbook  and it checks determines whether the received email is an approval mail, and, if yes, along with checks its approval status.",marks Approval Email as Read,Connector,exchange marks Approval Email as Read,exchange
64,p65,s355,FortiSOAR,Approval - On Email Receipt (Exchange),"This playbook is triggered whenever an email is received via Exchange the playbook  and it checks determines whether the received email is an approval mail, and, if yes, along with checks its approval status.",gets Unread Emails,Connector,exchange gets Unread Emails,exchange
64,p65,s356,FortiSOAR,Approval - On Email Receipt (Exchange),"This playbook is triggered whenever an email is received via Exchange the playbook  and it checks determines whether the received email is an approval mail, and, if yes, along with checks its approval status.",processs Each Email,Playbook execution, processs Each Email,
65,p66,s358,FortiSOAR,Approval - On Email Receipt (IMAP),This playbook is triggered whenever an email is received via IMAP and it checks whether the received email is an approval mail along with its approval status.,gets Unread Emails,Connector,imap gets Unread Emails,imap
66,p67,s360,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,checks if approver team matches,Configuration, checks if approver team matches,
66,p67,s362,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,updates Approval Record,Connector,cyops_utilities updates Approval Record,cyops_utilities
66,p67,s363,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,iss Approval,Configuration, iss Approval,
66,p67,s364,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,approvers Validated,Condition, approvers Validated,
66,p67,s365,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,checks If Approved,Configuration, checks If Approved,
66,p67,s366,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,nos Action Required,Connector,cyops_utilities nos Action Required,cyops_utilities
66,p67,s367,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,senders Not Authorized To Approve,Connector,cyops_utilities senders Not Authorized To Approve,cyops_utilities
66,p67,s368,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,extracts Info From Email,Configuration, extracts Info From Email,
66,p67,s369,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,sets Approval Status,Configuration, sets Approval Status,
66,p67,s370,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,checks if approval email,Condition, checks if approval email,
66,p67,s371,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,checks if approver email id matches,Configuration, checks if approver email id matches,
66,p67,s372,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,finds Approval Record,Connector,cyops_utilities finds Approval Record,cyops_utilities
66,p67,s373,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,resumes Playbook,Connector,cyops_utilities resumes Playbook,cyops_utilities
66,p67,s374,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,wass approval requested from user or team,Condition, wass approval requested from user or team,
66,p67,s375,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,lookups User By EmailId,Connector,cyops_utilities lookups User By EmailId,cyops_utilities
66,p67,s376,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,sets Approval,Configuration, sets Approval,
67,p68,s377,FortiSOAR,Asset - Deploy Patch,Deploys the specified Patch on the selected asset using 'Microsoft SCCM'.,deploys Patch,Connector,microsoft-sccm deploys Patch,microsoft-sccm
67,p68,s379,FortiSOAR,Asset - Deploy Patch,Deploys the specified Patch on the selected asset using 'Microsoft SCCM'.,seeks Admins Permission,Playbook execution, seeks Admins Permission,
68,p69,s381,FortiSOAR,Asset - Get Running Process,Retrieves a list of all processes that are running on the specified host.,notes for Running Process List,Manual task, notes for Running Process List,
68,p69,s382,FortiSOAR,Asset - Get Running Process,Retrieves a list of all processes that are running on the specified host.,gets Running Process,Connector,carbonblack-response gets Running Process,carbonblack-response
69,p70,s384,FortiSOAR,Assign Random User to Unassigned Alerts,Auto assigns alerts if their assignments were missed during alert creation.,assigns User,API call, assigns User,
69,p70,s386,FortiSOAR,Assign Random User to Unassigned Alerts,Auto assigns alerts if their assignments were missed during alert creation.,gets available assignees,Connector,cyops_utilities gets available assignees,cyops_utilities
71,p72,s392,FortiSOAR,Attachment - Get File Reputation,Retrieves the reputation of a file that is submitted from FortiSOAR to VirusTotal.,saves VirusTotal result,API call, saves VirusTotal result,
71,p72,s393,FortiSOAR,Attachment - Get File Reputation,Retrieves the reputation of a file that is submitted from FortiSOAR to VirusTotal.,adds Notes File Detonation Result,Manual task, adds Notes File Detonation Result,
71,p72,s394,FortiSOAR,Attachment - Get File Reputation,Retrieves the reputation of a file that is submitted from FortiSOAR to VirusTotal.,adds Notes Detonate File,Manual task, adds Notes Detonate File,
71,p72,s395,FortiSOAR,Attachment - Get File Reputation,Retrieves the reputation of a file that is submitted from FortiSOAR to VirusTotal.,submits File to Virus Total,Connector,virustotal submits File to Virus Total,virustotal
71,p72,s397,FortiSOAR,Attachment - Get File Reputation,Retrieves the reputation of a file that is submitted from FortiSOAR to VirusTotal.,gets File Analysis Details,Connector,virustotal gets File Analysis Details,virustotal
72,p73,s398,FortiSOAR,Cascade Ownership for Newly Linked Records,"Assign war room responders as owners on all newly linked records such as alerts, incident, indicators, e",creates Data List,Configuration, creates Data List,
72,p73,s399,FortiSOAR,Cascade Ownership for Newly Linked Records,"Assign war room responders as owners on all newly linked records such as alerts, incident, indicators, e",combines Data Set,Configuration, combines Data Set,
72,p73,s400,FortiSOAR,Cascade Ownership for Newly Linked Records,"Assign war room responders as owners on all newly linked records such as alerts, incident, indicators, e",identifys Changed Entities,Configuration, identifys Changed Entities,
72,p73,s401,FortiSOAR,Cascade Ownership for Newly Linked Records,"Assign war room responders as owners on all newly linked records such as alerts, incident, indicators, e",updates Ownership,API call, updates Ownership,
72,p73,s403,FortiSOAR,Cascade Ownership for Newly Linked Records,"Assign war room responders as owners on all newly linked records such as alerts, incident, indicators, e",finds Related Records,Configuration, finds Related Records,
73,p74,s404,FortiSOAR,Cisco Threat Grid - File Reputation,Submits a file to Cisco Threat Grid and then retrieves its reputation.,downloads Report,Connector,cisco-threatgrid downloads Report,cisco-threatgrid
73,p74,s405,FortiSOAR,Cisco Threat Grid - File Reputation,Submits a file to Cisco Threat Grid and then retrieves its reputation.,gets Summary of Submitted sample,Connector,cisco-threatgrid gets Summary of Submitted sample,cisco-threatgrid
73,p74,s406,FortiSOAR,Cisco Threat Grid - File Reputation,Submits a file to Cisco Threat Grid and then retrieves its reputation.,submits sample to Threat Grid,Connector,cisco-threatgrid submits sample to Threat Grid,cisco-threatgrid
73,p74,s409,FortiSOAR,Cisco Threat Grid - File Reputation,Submits a file to Cisco Threat Grid and then retrieves its reputation.,computes Threat Grid Summary,Connector,cyops_utilities computes Threat Grid Summary,cyops_utilities
73,p74,s411,FortiSOAR,Cisco Threat Grid - File Reputation,Submits a file to Cisco Threat Grid and then retrieves its reputation.,gets status of submitted sample,Connector,cisco-threatgrid gets status of submitted sample,cisco-threatgrid
74,p75,s413,FortiSOAR,Compute Alert Priority Weight (Post Indicator Extraction),"Computes and sets the priority weight for an alert, when the alert is updated. The priority weight is calculated based on indicators related to the alert.",gets Malicious Indicators,Query/filter task, gets Malicious Indicators,
74,p75,s415,FortiSOAR,Compute Alert Priority Weight (Post Indicator Extraction),"Computes and sets the priority weight for an alert, when the alert is updated. The priority weight is calculated based on indicators related to the alert.",calculates Priority Weight,Configuration, calculates Priority Weight,
74,p75,s416,FortiSOAR,Compute Alert Priority Weight (Post Indicator Extraction),"Computes and sets the priority weight for an alert, when the alert is updated. The priority weight is calculated based on indicators related to the alert.",updates Priority weight,API call, updates Priority weight,
74,p75,s417,FortiSOAR,Compute Alert Priority Weight (Post Indicator Extraction),"Computes and sets the priority weight for an alert, when the alert is updated. The priority weight is calculated based on indicators related to the alert.",updates Severity if Malicious,API call, updates Severity if Malicious,
