id,vendor,playbook_name,playbook_description,tags,steps,actuator,step_types,step_names,step_id,step_description
p54,Fortinet,Alert - [05] Update Ack and Response Due dates (Post Severity Change),Updates the alert’s acknowledge due date and response due date for change in the severity of alerts,"['system', 'PostUpdate', 'SLA']",13,slacalculator,Connector,Reset Resp SLA,s292,slacalculator Reset Resp SLA
p54,Fortinet,Alert - [05] Update Ack and Response Due dates (Post Severity Change),Updates the alert’s acknowledge due date and response due date for change in the severity of alerts,"['system', 'PostUpdate', 'SLA']",13,slacalculator,Connector,Set Ack SLA,s293,slacalculator Set Ack SLA
p54,Fortinet,Alert - [05] Update Ack and Response Due dates (Post Severity Change),Updates the alert’s acknowledge due date and response due date for change in the severity of alerts,"['system', 'PostUpdate', 'SLA']",13,slacalculator,Connector,Set Resp SLA,s294,slacalculator Set Resp SLA
p54,Fortinet,Alert - [05] Update Ack and Response Due dates (Post Severity Change),Updates the alert’s acknowledge due date and response due date for change in the severity of alerts,"['system', 'PostUpdate', 'SLA']",13,,Condition,Check SLA Reset Flag,s295, Check SLA Reset Flag
p54,Fortinet,Alert - [05] Update Ack and Response Due dates (Post Severity Change),Updates the alert’s acknowledge due date and response due date for change in the severity of alerts,"['system', 'PostUpdate', 'SLA']",13,,API call,Update Set Ack SLA,s296, Update Set Ack SLA
p54,Fortinet,Alert - [05] Update Ack and Response Due dates (Post Severity Change),Updates the alert’s acknowledge due date and response due date for change in the severity of alerts,"['system', 'PostUpdate', 'SLA']",13,,API call,Update Set Resp SLA,s297, Update Set Resp SLA
p54,Fortinet,Alert - [05] Update Ack and Response Due dates (Post Severity Change),Updates the alert’s acknowledge due date and response due date for change in the severity of alerts,"['system', 'PostUpdate', 'SLA']",13,,API call,Update Reset Resp SLA,s298, Update Reset Resp SLA
p55,Fortinet,AlienValut OTX - File MD5 Reputation,Retrieves the reputation of indicators of type 'FileHash-MD5' using AlienValut OTX.,['Subroutine'],5,,Configuration,Configurations,s300, Configurations
p55,Fortinet,AlienValut OTX - File MD5 Reputation,Retrieves the reputation of indicators of type 'FileHash-MD5' using AlienValut OTX.,['Subroutine'],5,alienvault-otx,Connector,Get Reputation from AlienVault OTX,s302,alienvault-otx Get Reputation from AlienVault OTX
p55,Fortinet,AlienValut OTX - File MD5 Reputation,Retrieves the reputation of indicators of type 'FileHash-MD5' using AlienValut OTX.,['Subroutine'],5,cyops_utilities,Connector,Compute AV OTX Summary,s303,cyops_utilities Compute AV OTX Summary
p55,Fortinet,AlienValut OTX - File MD5 Reputation,Retrieves the reputation of indicators of type 'FileHash-MD5' using AlienValut OTX.,['Subroutine'],5,,Configuration,enrichment_summary,s304, enrichment_summary
p59,Fortinet,Anomali Threatstream - Domain Reputation,Retrieves the reputation of indicators of type 'Domain' using Anomali Threatstream.,['Subroutine'],5,threatstream,Connector,Get URL Reputation from Anomali,s322,threatstream Get URL Reputation from Anomali
p59,Fortinet,Anomali Threatstream - Domain Reputation,Retrieves the reputation of indicators of type 'Domain' using Anomali Threatstream.,['Subroutine'],5,cyops_utilities,Connector,Compute Anomali Summary,s324,cyops_utilities Compute Anomali Summary
p60,Fortinet,Anomali Threatstream - Email Reputation,Retrieves the reputation of indicators of type 'Email' using Anomali Threatstream.,['Subroutine'],5,threatstream,Connector,Get Reputation from Anomali,s328,threatstream Get Reputation from Anomali
p61,Fortinet,Anomali Threatstream - File MD5 Reputation,Retrieves the reputation of indicators of type 'FileHash-MD5' using Anomali Threatstream.,['Subroutine'],5,threatstream,Connector,Get File Reputation from Anomali,s331,threatstream Get File Reputation from Anomali
p64,Fortinet,Approval - On Create,"This playbook is triggered whenever an approval is requested from a playbook. This playbook is triggered whenever an approval record is created, and an email is sent out to the intended approver(s).",['system'],8,,Condition,Assigned to User,s347, Assigned to User
p64,Fortinet,Approval - On Create,"This playbook is triggered whenever an approval is requested from a playbook. This playbook is triggered whenever an approval record is created, and an email is sent out to the intended approver(s).",['system'],8,,Script,Fetch relations of the record,s348, Fetch relations of the record
p64,Fortinet,Approval - On Create,"This playbook is triggered whenever an approval is requested from a playbook. This playbook is triggered whenever an approval record is created, and an email is sent out to the intended approver(s).",['system'],8,smtp,Messaging,Send Email,s349,smtp Send Email
p64,Fortinet,Approval - On Create,"This playbook is triggered whenever an approval is requested from a playbook. This playbook is triggered whenever an approval record is created, and an email is sent out to the intended approver(s).",['system'],8,,Configuration,Set Recepient,s350, Set Recepient
p64,Fortinet,Approval - On Create,"This playbook is triggered whenever an approval is requested from a playbook. This playbook is triggered whenever an approval record is created, and an email is sent out to the intended approver(s).",['system'],8,,Script,Get emails of the team members,s351, Get emails of the team members
p64,Fortinet,Approval - On Create,"This playbook is triggered whenever an approval is requested from a playbook. This playbook is triggered whenever an approval record is created, and an email is sent out to the intended approver(s).",['system'],8,,Configuration,Set All Receipients,s352, Set All Receipients
p65,Fortinet,Approval - On Email Receipt (Exchange),"This playbook is triggered whenever an email is received via Exchange the playbook  and it checks determines whether the received email is an approval mail, and, if yes, along with checks its approval status.",[],4,exchange,Connector,Mark Approval Email as Read,s353,exchange Mark Approval Email as Read
p65,Fortinet,Approval - On Email Receipt (Exchange),"This playbook is triggered whenever an email is received via Exchange the playbook  and it checks determines whether the received email is an approval mail, and, if yes, along with checks its approval status.",[],4,exchange,Connector,Get Unread Emails,s355,exchange Get Unread Emails
p65,Fortinet,Approval - On Email Receipt (Exchange),"This playbook is triggered whenever an email is received via Exchange the playbook  and it checks determines whether the received email is an approval mail, and, if yes, along with checks its approval status.",[],4,,Playbook execution,Process Each Email,s356, Process Each Email
p66,Fortinet,Approval - On Email Receipt (IMAP),This playbook is triggered whenever an email is received via IMAP and it checks whether the received email is an approval mail along with its approval status.,[],3,imap,Connector,Get Unread Emails,s358,imap Get Unread Emails
p67,Fortinet,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,[],17,,Configuration,Check if approver team matches,s360, Check if approver team matches
p67,Fortinet,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,[],17,cyops_utilities,Connector,Update Approval Record,s362,cyops_utilities Update Approval Record
p67,Fortinet,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,[],17,,Configuration,Is Approval,s363, Is Approval
p67,Fortinet,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,[],17,,Condition,Approver Validated,s364, Approver Validated
p67,Fortinet,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,[],17,,Configuration,Check If Approved,s365, Check If Approved
p67,Fortinet,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,[],17,cyops_utilities,Connector,No Action Required,s366,cyops_utilities No Action Required
p67,Fortinet,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,[],17,cyops_utilities,Connector,Sender Not Authorized To Approve,s367,cyops_utilities Sender Not Authorized To Approve
p67,Fortinet,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,[],17,,Configuration,Extract Info From Email,s368, Extract Info From Email
p67,Fortinet,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,[],17,,Configuration,Set Approval Status,s369, Set Approval Status
p67,Fortinet,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,[],17,,Condition,Check if approval email,s370, Check if approval email
p67,Fortinet,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,[],17,,Configuration,Check if approver email id matches,s371, Check if approver email id matches
p67,Fortinet,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,[],17,cyops_utilities,Connector,Find Approval Record,s372,cyops_utilities Find Approval Record
p67,Fortinet,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,[],17,cyops_utilities,Connector,Resume Playbook,s373,cyops_utilities Resume Playbook
p67,Fortinet,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,[],17,,Condition,Was approval requested from user or team,s374, Was approval requested from user or team
p67,Fortinet,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,[],17,cyops_utilities,Connector,Lookup User By EmailId,s375,cyops_utilities Lookup User By EmailId
p67,Fortinet,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,[],17,,Configuration,Set Approval,s376, Set Approval
p68,Fortinet,Asset - Deploy Patch,Deploys the specified Patch on the selected asset using 'Microsoft SCCM'.,['ManualAction'],3,microsoft-sccm,Connector,Deploy Patch,s377,microsoft-sccm Deploy Patch
p68,Fortinet,Asset - Deploy Patch,Deploys the specified Patch on the selected asset using 'Microsoft SCCM'.,['ManualAction'],3,,Playbook execution,Seek Admins Permission,s379, Seek Admins Permission
p69,Fortinet,Asset - Get Running Process,Retrieves a list of all processes that are running on the specified host.,"['EDR', 'ManualAction']",3,,Manual task,Note for Running Process List,s381, Note for Running Process List
p69,Fortinet,Asset - Get Running Process,Retrieves a list of all processes that are running on the specified host.,"['EDR', 'ManualAction']",3,carbonblack-response,Connector,Get Running Process,s382,carbonblack-response Get Running Process
p70,Fortinet,Assign Random User to Unassigned Alerts,Auto assigns alerts if their assignments were missed during alert creation.,"['system', 'PostCreate']",4,,API call,Assign User,s384, Assign User
p70,Fortinet,Assign Random User to Unassigned Alerts,Auto assigns alerts if their assignments were missed during alert creation.,"['system', 'PostCreate']",4,cyops_utilities,Connector,Get available assignees,s386,cyops_utilities Get available assignees
p72,Fortinet,Attachment - Get File Reputation,Retrieves the reputation of a file that is submitted from FortiSOAR to VirusTotal.,['ManualAction'],7,,API call,Save VirusTotal result,s392, Save VirusTotal result
p72,Fortinet,Attachment - Get File Reputation,Retrieves the reputation of a file that is submitted from FortiSOAR to VirusTotal.,['ManualAction'],7,,Manual task,Add Notes File Detonation Result,s393, Add Notes File Detonation Result
