,id,step_id,vendor,playbook_name,playbook_description,step_names,step_types,step_description,actuator
58,p59,s322,FortiSOAR,Anomali Threatstream - Domain Reputation,Retrieves the reputation of indicators of type 'Domain' using Anomali Threatstream.,gets URL Reputation from Anomali,Connector,threatstream gets URL Reputation from Anomali,threatstream
58,p59,s324,FortiSOAR,Anomali Threatstream - Domain Reputation,Retrieves the reputation of indicators of type 'Domain' using Anomali Threatstream.,computes Anomali Summary,Connector,cyops_utilities computes Anomali Summary,cyops_utilities
59,p60,s328,FortiSOAR,Anomali Threatstream - Email Reputation,Retrieves the reputation of indicators of type 'Email' using Anomali Threatstream.,gets Reputation from Anomali,Connector,threatstream gets Reputation from Anomali,threatstream
60,p61,s331,FortiSOAR,Anomali Threatstream - File MD5 Reputation,Retrieves the reputation of indicators of type 'FileHash-MD5' using Anomali Threatstream.,gets File Reputation from Anomali,Connector,threatstream gets File Reputation from Anomali,threatstream
63,p64,s347,FortiSOAR,Approval - On Create,"This playbook is triggered whenever an approval is requested from a playbook. This playbook is triggered whenever an approval record is created, and an email is sent out to the intended approver(s).",assigneds to User,Condition,Platform assigneds to User,Platform
63,p64,s348,FortiSOAR,Approval - On Create,"This playbook is triggered whenever an approval is requested from a playbook. This playbook is triggered whenever an approval record is created, and an email is sent out to the intended approver(s).",fetchs relations of the record,Script,Platform fetchs relations of the record,Platform
63,p64,s349,FortiSOAR,Approval - On Create,"This playbook is triggered whenever an approval is requested from a playbook. This playbook is triggered whenever an approval record is created, and an email is sent out to the intended approver(s).",sends Email,Messaging,smtp sends Email,smtp
63,p64,s350,FortiSOAR,Approval - On Create,"This playbook is triggered whenever an approval is requested from a playbook. This playbook is triggered whenever an approval record is created, and an email is sent out to the intended approver(s).",sets Recepient,Configuration,Platform sets Recepient,Platform
63,p64,s351,FortiSOAR,Approval - On Create,"This playbook is triggered whenever an approval is requested from a playbook. This playbook is triggered whenever an approval record is created, and an email is sent out to the intended approver(s).",gets emails of the team members,Script,Platform gets emails of the team members,Platform
63,p64,s352,FortiSOAR,Approval - On Create,"This playbook is triggered whenever an approval is requested from a playbook. This playbook is triggered whenever an approval record is created, and an email is sent out to the intended approver(s).",sets All Receipients,Configuration,Platform sets All Receipients,Platform
64,p65,s353,FortiSOAR,Approval - On Email Receipt (Exchange),"This playbook is triggered whenever an email is received via Exchange the playbook  and it checks determines whether the received email is an approval mail, and, if yes, along with checks its approval status.",marks Approval Email as Read,Connector,exchange marks Approval Email as Read,exchange
64,p65,s355,FortiSOAR,Approval - On Email Receipt (Exchange),"This playbook is triggered whenever an email is received via Exchange the playbook  and it checks determines whether the received email is an approval mail, and, if yes, along with checks its approval status.",gets Unread Emails,Connector,exchange gets Unread Emails,exchange
64,p65,s356,FortiSOAR,Approval - On Email Receipt (Exchange),"This playbook is triggered whenever an email is received via Exchange the playbook  and it checks determines whether the received email is an approval mail, and, if yes, along with checks its approval status.",processs Each Email,Playbook execution,Platform processs Each Email,Platform
65,p66,s358,FortiSOAR,Approval - On Email Receipt (IMAP),This playbook is triggered whenever an email is received via IMAP and it checks whether the received email is an approval mail along with its approval status.,gets Unread Emails,Connector,imap gets Unread Emails,imap
66,p67,s360,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,checks if approver team matches,Configuration,Platform checks if approver team matches,Platform
66,p67,s362,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,updates Approval Record,Connector,cyops_utilities updates Approval Record,cyops_utilities
66,p67,s363,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,iss Approval,Configuration,Platform iss Approval,Platform
66,p67,s364,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,approvers Validated,Condition,Platform approvers Validated,Platform
66,p67,s365,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,checks If Approved,Configuration,Platform checks If Approved,Platform
66,p67,s366,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,nos Action Required,Connector,cyops_utilities nos Action Required,cyops_utilities
66,p67,s367,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,senders Not Authorized To Approve,Connector,cyops_utilities senders Not Authorized To Approve,cyops_utilities
66,p67,s368,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,extracts Info From Email,Configuration,Platform extracts Info From Email,Platform
66,p67,s369,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,sets Approval Status,Configuration,Platform sets Approval Status,Platform
66,p67,s370,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,checks if approval email,Condition,Platform checks if approval email,Platform
66,p67,s371,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,checks if approver email id matches,Configuration,Platform checks if approver email id matches,Platform
66,p67,s372,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,finds Approval Record,Connector,cyops_utilities finds Approval Record,cyops_utilities
66,p67,s373,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,resumes Playbook,Connector,cyops_utilities resumes Playbook,cyops_utilities
66,p67,s374,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,wass approval requested from user or team,Condition,Platform wass approval requested from user or team,Platform
66,p67,s375,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,lookups User By EmailId,Connector,cyops_utilities lookups User By EmailId,cyops_utilities
66,p67,s376,FortiSOAR,Approval - On Email Receipt - Process Email,Checks if the email is an approval email and returns its approval status.,sets Approval,Configuration,Platform sets Approval,Platform
67,p68,s377,FortiSOAR,Asset - Deploy Patch,Deploys the specified Patch on the selected asset using 'Microsoft SCCM'.,deploys Patch,Connector,microsoft-sccm deploys Patch,microsoft-sccm
67,p68,s379,FortiSOAR,Asset - Deploy Patch,Deploys the specified Patch on the selected asset using 'Microsoft SCCM'.,seeks Admins Permission,Playbook execution,Platform seeks Admins Permission,Platform
68,p69,s381,FortiSOAR,Asset - Get Running Process,Retrieves a list of all processes that are running on the specified host.,notes for Running Process List,Manual task,Platform notes for Running Process List,Platform
68,p69,s382,FortiSOAR,Asset - Get Running Process,Retrieves a list of all processes that are running on the specified host.,gets Running Process,Connector,carbonblack-response gets Running Process,carbonblack-response
69,p70,s384,FortiSOAR,Assign Random User to Unassigned Alerts,Auto assigns alerts if their assignments were missed during alert creation.,assigns User,API call,Platform assigns User,Platform
69,p70,s386,FortiSOAR,Assign Random User to Unassigned Alerts,Auto assigns alerts if their assignments were missed during alert creation.,gets available assignees,Connector,cyops_utilities gets available assignees,cyops_utilities
71,p72,s392,FortiSOAR,Attachment - Get File Reputation,Retrieves the reputation of a file that is submitted from FortiSOAR to VirusTotal.,saves VirusTotal result,API call,Platform saves VirusTotal result,Platform
71,p72,s393,FortiSOAR,Attachment - Get File Reputation,Retrieves the reputation of a file that is submitted from FortiSOAR to VirusTotal.,adds Notes File Detonation Result,Manual task,Platform adds Notes File Detonation Result,Platform
71,p72,s394,FortiSOAR,Attachment - Get File Reputation,Retrieves the reputation of a file that is submitted from FortiSOAR to VirusTotal.,adds Notes Detonate File,Manual task,Platform adds Notes Detonate File,Platform
71,p72,s395,FortiSOAR,Attachment - Get File Reputation,Retrieves the reputation of a file that is submitted from FortiSOAR to VirusTotal.,submits File to Virus Total,Connector,virustotal submits File to Virus Total,virustotal
71,p72,s397,FortiSOAR,Attachment - Get File Reputation,Retrieves the reputation of a file that is submitted from FortiSOAR to VirusTotal.,gets File Analysis Details,Connector,virustotal gets File Analysis Details,virustotal
72,p73,s398,FortiSOAR,Cascade Ownership for Newly Linked Records,"Assign war room responders as owners on all newly linked records such as alerts, incident, indicators, e",creates Data List,Configuration,Platform creates Data List,Platform
72,p73,s399,FortiSOAR,Cascade Ownership for Newly Linked Records,"Assign war room responders as owners on all newly linked records such as alerts, incident, indicators, e",combines Data Set,Configuration,Platform combines Data Set,Platform
72,p73,s400,FortiSOAR,Cascade Ownership for Newly Linked Records,"Assign war room responders as owners on all newly linked records such as alerts, incident, indicators, e",identifys Changed Entities,Configuration,Platform identifys Changed Entities,Platform
72,p73,s401,FortiSOAR,Cascade Ownership for Newly Linked Records,"Assign war room responders as owners on all newly linked records such as alerts, incident, indicators, e",updates Ownership,API call,Platform updates Ownership,Platform
72,p73,s403,FortiSOAR,Cascade Ownership for Newly Linked Records,"Assign war room responders as owners on all newly linked records such as alerts, incident, indicators, e",finds Related Records,Configuration,Platform finds Related Records,Platform
